Year,Month,Day,Hour,Minute,Temperature,GHI
2019,2,4,7,30,27.1,273
2019,2,4,8,30,30.7,501
2019,2,4,9,30,33.9,690
2019,2,4,10,30,35.8,824
2019,2,4,11,30,36.9,883
2019,2,4,12,30,37.3,874
2019,2,4,13,30,37.2,779
2019,2,4,14,30,36.5,615
2019,2,4,15,30,34.6,403
2019,2,4,16,30,31.7,174
2019,2,4,17,30,29.4,3
2019,2,4,18,30,28.2,0
2019,2,4,19,30,27.2,0
2019,2,4,20,30,26.3,0
2019,2,4,21,30,25.5,0
2019,2,4,22,30,24.7,0
2019,2,4,23,30,24.4,0
2019,2,5,0,30,23.2,0
2019,2,5,1,30,22.6,0
2019,2,5,2,30,22.1,0
2019,2,5,3,30,21.6,0
2019,2,5,4,30,21.1,0
2019,2,5,5,30,21.7,0
2019,2,5,6,30,24.2,27
2019,2,5,7,30,27.2,152
2019,2,5,8,30,29.9,431
2019,2,5,9,30,31.9,623
2019,2,5,10,30,33.4,736
2019,2,5,11,30,34.3,807
2019,2,5,12,30,34.7,781
2019,2,5,13,30,34.6,698
2019,2,5,14,30,34,578
2019,2,5,15,30,32.7,373
2019,2,5,16,30,30.6,123
2019,2,5,17,30,29,1
2019,2,5,18,30,28.2,0
2019,2,5,19,30,27.7,0
2019,2,5,20,30,27.2,0
2019,2,5,21,30,26.7,0
2019,2,5,22,30,26.1,0
2019,2,5,23,30,25.9,0
2019,2,6,0,30,25,0
2019,2,6,1,30,24.4,0
2019,2,6,2,30,23.9,0
2019,2,6,3,30,23.4,0
2019,2,6,4,30,23.2,0
2019,2,6,5,30,23.5,0
2019,2,6,6,30,24.7,57
2019,2,6,7,30,26.3,243
2019,2,6,8,30,28.2,492
2019,2,6,9,30,30.1,588
2019,2,6,10,30,31.7,762
2019,2,6,11,30,32.7,754
2019,2,6,12,30,33,811
2019,2,6,13,30,32.8,725
2019,2,6,14,30,32.4,451
2019,2,6,15,30,31.5,356
2019,2,6,16,30,29.8,66
2019,2,6,17,30,28.3,7
2019,2,6,18,30,27.4,0
2019,2,6,19,30,26.8,0
2019,2,6,20,30,26.3,0
2019,2,6,21,30,25.7,0
2019,2,6,22,30,25.1,0
2019,2,6,23,30,24.8,0
2019,2,7,0,30,23.6,0
2019,2,7,1,30,22.9,0
2019,2,7,2,30,22.1,0
2019,2,7,3,30,21.2,0
2019,2,7,4,30,20.4,0
2019,2,7,5,30,20.7,0
2019,2,7,6,30,22.6,66
2019,2,7,7,30,26,286
2019,2,7,8,30,29.7,448
2019,2,7,9,30,32.4,648
2019,2,7,10,30,34,778
2019,2,7,11,30,35.1,837
2019,2,7,12,30,35.6,822
2019,2,7,13,30,35.7,720
2019,2,7,14,30,35.3,564
2019,2,7,15,30,34,359
2019,2,7,16,30,31.7,138
2019,2,7,17,30,29.6,0
2019,2,7,18,30,28.4,0
2019,2,7,19,30,27.3,0
2019,2,7,20,30,26.3,0
2019,2,7,21,30,25.3,0
2019,2,7,22,30,24.4,0
2019,2,7,23,30,23.9,0
2019,2,8,0,30,22.4,0
2019,2,8,1,30,21.6,0
2019,2,8,2,30,21,0
2019,2,8,3,30,20.3,0
2019,2,8,4,30,19.7,0
2019,2,8,5,30,20.1,0
2019,2,8,6,30,21.9,48
2019,2,8,7,30,25.3,263
2019,2,8,8,30,29.6,487
2019,2,8,9,30,33.2,637
2019,2,8,10,30,35.2,762
2019,2,8,11,30,36.2,835
2019,2,8,12,30,36.6,809
2019,2,8,13,30,36.6,718
2019,2,8,14,30,36.1,562
2019,2,8,15,30,34.5,342
2019,2,8,16,30,32.1,117
2019,2,8,17,30,30.1,0
2019,2,8,18,30,28.9,0
2019,2,8,19,30,27.9,0
2019,2,8,20,30,26.9,0
2019,2,8,21,30,25.9,0
2019,2,8,22,30,24.9,0
2019,2,8,23,30,24.3,0
2019,2,9,0,30,23.1,0
2019,2,9,1,30,22.5,0
2019,2,9,2,30,21.9,0
2019,2,9,3,30,21.3,0
2019,2,9,4,30,20.6,0
2019,2,9,5,30,20.9,0
2019,2,9,6,30,22.9,37
2019,2,9,7,30,26.2,248
2019,2,9,8,30,30,474
2019,2,9,9,30,33,638
2019,2,9,10,30,35,772
2019,2,9,11,30,36.3,836
2019,2,9,12,30,37,816
2019,2,9,13,30,37.2,725
2019,2,9,14,30,36.7,568
2019,2,9,15,30,35,363
2019,2,9,16,30,32,139
2019,2,9,17,30,29.5,0
2019,2,9,18,30,28.3,0
2019,2,9,19,30,27.2,0
2019,2,9,20,30,26.1,0
2019,2,9,21,30,25,0
2019,2,9,22,30,24.2,0
2019,2,9,23,30,23.9,0
2019,2,10,0,30,23.1,0
2019,2,10,1,30,22.4,0
2019,2,10,2,30,21.5,0
2019,2,10,3,30,20.7,0
2019,2,10,4,30,20.2,0
2019,2,10,5,30,20.8,0
2019,2,10,6,30,23.1,44
2019,2,10,7,30,26.5,260
2019,2,10,8,30,30.2,487
2019,2,10,9,30,33.1,667
2019,2,10,10,30,35.1,804
2019,2,10,11,30,36.3,871
2019,2,10,12,30,36.8,775
2019,2,10,13,30,36.7,737
2019,2,10,14,30,36.3,576
2019,2,10,15,30,34.7,375
2019,2,10,16,30,31.4,150
2019,2,10,17,30,28.8,1
2019,2,10,18,30,28.1,0
2019,2,10,19,30,28,0
2019,2,10,20,30,27.7,0
2019,2,10,21,30,27,0
2019,2,10,22,30,26.1,0
2019,2,10,23,30,25.7,0
2019,2,11,0,30,24.5,0
2019,2,11,1,30,23.7,0
2019,2,11,2,30,23,0
2019,2,11,3,30,22.1,0
2019,2,11,4,30,21.3,0
2019,2,11,5,30,21.7,0
2019,2,11,6,30,23.8,54
2019,2,11,7,30,27.1,273
2019,2,11,8,30,30.9,502
2019,2,11,9,30,34.2,574
2019,2,11,10,30,36.3,783
2019,2,11,11,30,37.6,818
2019,2,11,12,30,38.3,853
2019,2,11,13,30,38.4,755
2019,2,11,14,30,38,592
2019,2,11,15,30,36.2,380
2019,2,11,16,30,33.1,148
2019,2,11,17,30,30.5,0
2019,2,11,18,30,29,0
2019,2,11,19,30,27.6,0
2019,2,11,20,30,26.5,0
2019,2,11,21,30,25.3,0
2019,2,11,22,30,24.3,0
2019,2,11,23,30,23.9,0
2019,2,12,0,30,22.8,0
2019,2,12,1,30,22.2,0
2019,2,12,2,30,21.5,0
2019,2,12,3,30,21,0
2019,2,12,4,30,20.5,0
2019,2,12,5,30,21.1,0
2019,2,12,6,30,23.2,26
2019,2,12,7,30,26.5,232
2019,2,12,8,30,30,458
2019,2,12,9,30,32.5,617
2019,2,12,10,30,34.3,748
2019,2,12,11,30,35.4,805
2019,2,12,12,30,35.9,786
2019,2,12,13,30,36,694
2019,2,12,14,30,35.5,535
2019,2,12,15,30,34,327
2019,2,12,16,30,31.7,102
2019,2,12,17,30,29.8,0
2019,2,12,18,30,28.6,0
2019,2,12,19,30,27.4,0
2019,2,12,20,30,26.3,0
2019,2,12,21,30,25.4,0
2019,2,12,22,30,24.5,0
2019,2,12,23,30,24.1,0
2019,2,13,0,30,23,0
2019,2,13,1,30,22.4,0
2019,2,13,2,30,22,0
2019,2,13,3,30,21.6,0
2019,2,13,4,30,21.3,0
2019,2,13,5,30,21.7,0
2019,2,13,6,30,23.5,15
2019,2,13,7,30,26.4,206
2019,2,13,8,30,30,432
2019,2,13,9,30,32.8,622
2019,2,13,10,30,34.7,752
2019,2,13,11,30,36,815
2019,2,13,12,30,36.8,832
2019,2,13,13,30,36.9,742
2019,2,13,14,30,36.4,584
2019,2,13,15,30,34.9,357
2019,2,13,16,30,32.4,128
2019,2,13,17,30,30.4,0
2019,2,13,18,30,29.3,0
2019,2,13,19,30,28.2,0
2019,2,13,20,30,26.8,0
2019,2,13,21,30,25.5,0
2019,2,13,22,30,24.6,0
2019,2,13,23,30,24.2,0
2019,2,14,0,30,23.1,0
2019,2,14,1,30,22.4,0
2019,2,14,2,30,21.7,0
2019,2,14,3,30,21.1,0
2019,2,14,4,30,20.5,0
2019,2,14,5,30,21.1,0
2019,2,14,6,30,23.5,51
2019,2,14,7,30,27,272
2019,2,14,8,30,30.4,500
2019,2,14,9,30,32.8,622
2019,2,14,10,30,34.4,753
2019,2,14,11,30,35.6,817
2019,2,14,12,30,36.3,809
2019,2,14,13,30,36.5,724
2019,2,14,14,30,36.2,572
2019,2,14,15,30,34.8,369
2019,2,14,16,30,32.3,143
2019,2,14,17,30,29.8,0
2019,2,14,18,30,28.4,0
2019,2,14,19,30,27.3,0
2019,2,14,20,30,26.2,0
2019,2,14,21,30,25.1,0
2019,2,14,22,30,24,0
2019,2,14,23,30,23.6,0
2019,2,15,0,30,22.7,0
2019,2,15,1,30,22.2,0
2019,2,15,2,30,21.8,0
2019,2,15,3,30,21.3,0
2019,2,15,4,30,20.9,0
2019,2,15,5,30,21.2,0
2019,2,15,6,30,23,27
2019,2,15,7,30,26.1,250
2019,2,15,8,30,29.8,417
2019,2,15,9,30,33,670
2019,2,15,10,30,35.2,806
2019,2,15,11,30,36.5,872
2019,2,15,12,30,37.2,852
2019,2,15,13,30,37.4,762
2019,2,15,14,30,36.9,510
2019,2,15,15,30,35.3,363
2019,2,15,16,30,32.4,140
2019,2,15,17,30,29.7,0
2019,2,15,18,30,28.2,0
2019,2,15,19,30,27.1,0
2019,2,15,20,30,26,0
2019,2,15,21,30,25,0
2019,2,15,22,30,24.2,0
2019,2,15,23,30,23.9,0
2019,2,16,0,30,23,0
2019,2,16,1,30,22.4,0
2019,2,16,2,30,21.7,0
2019,2,16,3,30,21,0
2019,2,16,4,30,20.5,0
2019,2,16,5,30,20.9,0
2019,2,16,6,30,23,47
2019,2,16,7,30,26.5,100
2019,2,16,8,30,30,488
2019,2,16,9,30,32.3,620
2019,2,16,10,30,34.1,680
2019,2,16,11,30,35.3,811
2019,2,16,12,30,35.9,790
2019,2,16,13,30,35.9,624
2019,2,16,14,30,35.4,541
2019,2,16,15,30,33.6,336
2019,2,16,16,30,31,114
2019,2,16,17,30,29.2,0
2019,2,16,18,30,28.5,0
2019,2,16,19,30,28.2,0
2019,2,16,20,30,28,0
2019,2,16,21,30,27.2,0
2019,2,16,22,30,25.9,0
2019,2,16,23,30,25.2,0
2019,2,17,0,30,23.7,0
2019,2,17,1,30,23,0
2019,2,17,2,30,22.4,0
2019,2,17,3,30,21.9,0
2019,2,17,4,30,21.4,0
2019,2,17,5,30,21.9,0
2019,2,17,6,30,24.1,30
2019,2,17,7,30,27.5,235
2019,2,17,8,30,30.9,463
2019,2,17,9,30,33.4,633
2019,2,17,10,30,35.2,772
2019,2,17,11,30,36.1,847
2019,2,17,12,30,36.4,797
2019,2,17,13,30,36.4,704
2019,2,17,14,30,35.9,545
2019,2,17,15,30,34.3,338
2019,2,17,16,30,31.6,116
2019,2,17,17,30,29.2,0
2019,2,17,18,30,27.8,0
2019,2,17,19,30,26.7,0
2019,2,17,20,30,25.8,0
2019,2,17,21,30,24.9,0
2019,2,17,22,30,24,0
2019,2,17,23,30,23.5,0
2019,2,18,0,30,22.4,0
2019,2,18,1,30,21.7,0
2019,2,18,2,30,21.2,0
2019,2,18,3,30,20.7,0
2019,2,18,4,30,20.3,0
2019,2,18,5,30,20.9,0
2019,2,18,6,30,23,31
2019,2,18,7,30,26.1,235
2019,2,18,8,30,29.5,458
2019,2,18,9,30,32.4,620
2019,2,18,10,30,34.6,752
2019,2,18,11,30,36.2,812
2019,2,18,12,30,36.8,815
2019,2,18,13,30,36.8,726
2019,2,18,14,30,36.3,570
2019,2,18,15,30,34.9,366
2019,2,18,16,30,32.3,141
2019,2,18,17,30,30.1,1
2019,2,18,18,30,28.7,0
2019,2,18,19,30,27.5,0
2019,2,18,20,30,26.3,0
2019,2,18,21,30,25.3,0
2019,2,18,22,30,24.4,0
2019,2,18,23,30,24,0
2019,2,19,0,30,22.9,0
2019,2,19,1,30,22.4,0
2019,2,19,2,30,21.9,0
2019,2,19,3,30,21.4,0
2019,2,19,4,30,20.8,0
2019,2,19,5,30,21.4,0
2019,2,19,6,30,23.4,46
2019,2,19,7,30,26.2,264
2019,2,19,8,30,28.9,497
2019,2,19,9,30,31.1,646
2019,2,19,10,30,32.9,777
2019,2,19,11,30,34.3,838
2019,2,19,12,30,35.2,802
2019,2,19,13,30,35.5,709
2019,2,19,14,30,35.3,552
2019,2,19,15,30,34.1,348
2019,2,19,16,30,31.7,127
2019,2,19,17,30,29.9,1
2019,2,19,18,30,29,0
2019,2,19,19,30,28.2,0
2019,2,19,20,30,27.7,0
2019,2,19,21,30,27,0
2019,2,19,22,30,26.2,0
2019,2,19,23,30,25.8,0
2019,2,20,0,30,24.5,0
2019,2,20,1,30,23.7,0
2019,2,20,2,30,23.2,0
2019,2,20,3,30,22.7,0
2019,2,20,4,30,22.4,0
2019,2,20,5,30,23,0
2019,2,20,6,30,24.9,50
2019,2,20,7,30,27.4,182
2019,2,20,8,30,30.1,424
2019,2,20,9,30,32.3,632
2019,2,20,10,30,33.7,762
2019,2,20,11,30,34.5,877
2019,2,20,12,30,34.9,747
2019,2,20,13,30,34.9,715
2019,2,20,14,30,34.6,584
2019,2,20,15,30,33.7,344
2019,2,20,16,30,31.8,142
2019,2,20,17,30,30.1,4
2019,2,20,18,30,29.3,0
2019,2,20,19,30,28.8,0
2019,2,20,20,30,28.3,0
2019,2,20,21,30,27.8,0
2019,2,20,22,30,27.2,0
2019,2,20,23,30,26.8,0
2019,2,21,0,30,25.6,0
2019,2,21,1,30,25,0
2019,2,21,2,30,24.6,0
2019,2,21,3,30,24.3,0
2019,2,21,4,30,24.1,0
2019,2,21,5,30,24.5,0
2019,2,21,6,30,25.8,57
2019,2,21,7,30,28.1,201
2019,2,21,8,30,30.6,379
2019,2,21,9,30,33,662
2019,2,21,10,30,34.9,793
2019,2,21,11,30,36.1,853
2019,2,21,12,30,36.6,830
2019,2,21,13,30,36.6,737
2019,2,21,14,30,36,578
2019,2,21,15,30,34.6,370
2019,2,21,16,30,32.3,142
2019,2,21,17,30,30.5,0
2019,2,21,18,30,29.5,0
2019,2,21,19,30,28.7,0
2019,2,21,20,30,27.9,0
2019,2,21,21,30,27.2,0
2019,2,21,22,30,26.6,0
2019,2,21,23,30,26.3,0
2019,2,22,0,30,25.5,0
2019,2,22,1,30,25,0
2019,2,22,2,30,24.6,0
2019,2,22,3,30,24.3,0
2019,2,22,4,30,24,0
2019,2,22,5,30,24.5,0
2019,2,22,6,30,26,45
2019,2,22,7,30,28.3,259
2019,2,22,8,30,30.7,415
2019,2,22,9,30,32.7,676
2019,2,22,10,30,34.3,810
2019,2,22,11,30,35.3,870
2019,2,22,12,30,35.8,885
2019,2,22,13,30,35.7,705
2019,2,22,14,30,35.2,585
2019,2,22,15,30,34,391
2019,2,22,16,30,32,164
2019,2,22,17,30,30.4,1
2019,2,22,18,30,29.4,0
2019,2,22,19,30,28.7,0
2019,2,22,20,30,28,0
2019,2,22,21,30,27.3,0
2019,2,22,22,30,26.7,0
2019,2,22,23,30,26.5,0
2019,2,23,0,30,25.9,0
2019,2,23,1,30,25.5,0
2019,2,23,2,30,25.2,0
2019,2,23,3,30,25,0
2019,2,23,4,30,24.8,0
2019,2,23,5,30,25.3,0
2019,2,23,6,30,26.8,62
2019,2,23,7,30,28.7,281
2019,2,23,8,30,30.4,505
2019,2,23,9,30,31.8,675
2019,2,23,10,30,32.9,740
2019,2,23,11,30,33.6,772
2019,2,23,12,30,33.9,758
2019,2,23,13,30,33.7,747
2019,2,23,14,30,33.4,589
2019,2,23,15,30,32.6,385
2019,2,23,16,30,31.1,160
2019,2,23,17,30,29.8,1
2019,2,23,18,30,29.2,0
2019,2,23,19,30,28.6,0
2019,2,23,20,30,27.9,0
2019,2,23,21,30,27.4,0
2019,2,23,22,30,26.9,0
2019,2,23,23,30,26.6,0
2019,2,24,0,30,26,0
2019,2,24,1,30,25.6,0
2019,2,24,2,30,25.3,0
2019,2,24,3,30,25,0
2019,2,24,4,30,24.8,0
2019,2,24,5,30,25.2,0
2019,2,24,6,30,26.5,73
2019,2,24,7,30,28.2,160
2019,2,24,8,30,29.7,458
2019,2,24,9,30,30.8,629
2019,2,24,10,30,31.8,252
2019,2,24,11,30,32.6,773
2019,2,24,12,30,33.1,763
2019,2,24,13,30,33.3,651
2019,2,24,14,30,33.1,413
2019,2,24,15,30,32.4,275
2019,2,24,16,30,31,20
2019,2,24,17,30,29.7,3
2019,2,24,18,30,28.9,0
2019,2,24,19,30,28.2,0
2019,2,24,20,30,27.5,0
2019,2,24,21,30,26.8,0
2019,2,24,22,30,26.3,0
2019,2,24,23,30,26,0
2019,2,25,0,30,25.4,0
2019,2,25,1,30,25.2,0
2019,2,25,2,30,25,0
2019,2,25,3,30,24.7,0
2019,2,25,4,30,24.4,0
2019,2,25,5,30,24.9,0
2019,2,25,6,30,26.8,78
2019,2,25,7,30,29.5,27
2019,2,25,8,30,31.7,535
2019,2,25,9,30,33.3,69
2019,2,25,10,30,34.2,751
2019,2,25,11,30,34.7,822
2019,2,25,12,30,34.7,776
2019,2,25,13,30,34.4,682
2019,2,25,14,30,33.7,542
2019,2,25,15,30,33.1,415
2019,2,25,16,30,32.2,185
2019,2,25,17,30,31.1,5
2019,2,25,18,30,30.2,0
2019,2,25,19,30,29.5,0
2019,2,25,20,30,28.7,0
2019,2,25,21,30,28,0
2019,2,25,22,30,27.4,0
2019,2,25,23,30,27.1,0
2019,2,26,0,30,26.3,0
2019,2,26,1,30,25.9,0
2019,2,26,2,30,25.5,0
2019,2,26,3,30,25.1,0
2019,2,26,4,30,24.9,0
2019,2,26,5,30,25.3,0
2019,2,26,6,30,26.5,6
2019,2,26,7,30,28,18
2019,2,26,8,30,29.4,38
2019,2,26,9,30,30.5,51
2019,2,26,10,30,31.3,148
2019,2,26,11,30,31.9,150
2019,2,26,12,30,32.3,337
2019,2,26,13,30,32.2,238
2019,2,26,14,30,31.8,137
2019,2,26,15,30,31,64
2019,2,26,16,30,29.6,10
2019,2,26,17,30,28.1,3
2019,2,26,18,30,27.3,0
2019,2,26,19,30,26.7,0
2019,2,26,20,30,26.2,0
2019,2,26,21,30,25.8,0
2019,2,26,22,30,25.3,0
2019,2,26,23,30,25.1,0
2019,2,27,0,30,24.6,0
2019,2,27,1,30,24.4,0
2019,2,27,2,30,24.1,0
2019,2,27,3,30,23.9,0
2019,2,27,4,30,23.7,0
2019,2,27,5,30,24.2,0
2019,2,27,6,30,26.1,45
2019,2,27,7,30,28.5,163
2019,2,27,8,30,30.7,375
2019,2,27,9,30,32.7,572
2019,2,27,10,30,34.2,662
2019,2,27,11,30,35.3,705
2019,2,27,12,30,35.9,190
2019,2,27,13,30,36.1,199
2019,2,27,14,30,35.7,294
2019,2,27,15,30,34.8,120
2019,2,27,16,30,33.2,49
2019,2,27,17,30,31.7,3
2019,2,27,18,30,30.7,0
2019,2,27,19,30,29.8,0
2019,2,27,20,30,28.9,0
2019,2,27,21,30,28,0
2019,2,27,22,30,27.3,0
2019,2,27,23,30,27,0
2019,2,28,0,30,26.3,0
2019,2,28,1,30,25.8,0
2019,2,28,2,30,25.3,0
2019,2,28,3,30,24.9,0
2019,2,28,4,30,24.6,0
2019,2,28,5,30,25,0
2019,2,28,6,30,26.7,75
2019,2,28,7,30,29.3,193
2019,2,28,8,30,31.9,405
2019,2,28,9,30,33.8,571
2019,2,28,10,30,35,866
2019,2,28,11,30,35.5,748
2019,2,28,12,30,35.2,770
2019,2,28,13,30,34.4,220
2019,2,28,14,30,33.4,624
2019,2,28,15,30,32.3,414
2019,2,28,16,30,30.9,10
2019,2,28,17,30,29.7,3
2019,2,28,18,30,28.8,0
2019,2,28,19,30,27.9,0
2019,2,28,20,30,27,0
2019,2,28,21,30,26.2,0
2019,2,28,22,30,25.5,0
2019,2,28,23,30,25.2,0
2019,3,1,0,30,24.4,0
2019,3,1,1,30,24,0
2019,3,1,2,30,23.8,0
2019,3,1,3,30,23.6,0
2019,3,1,4,30,23.6,0
2019,3,1,5,30,23.9,0
2019,3,1,6,30,25.2,8
2019,3,1,7,30,27.7,197
2019,3,1,8,30,30.4,193
2019,3,1,9,30,32.4,565
2019,3,1,10,30,33.5,673
2019,3,1,11,30,33.9,775
2019,3,1,12,30,33.6,793
2019,3,1,13,30,33,773
2019,3,1,14,30,32.3,429
2019,3,1,15,30,31.5,250
2019,3,1,16,30,30.5,121
2019,3,1,17,30,29.4,8
2019,3,1,18,30,28.7,0
2019,3,1,19,30,28.2,0
2019,3,1,20,30,27.6,0
2019,3,1,21,30,27.1,0
2019,3,1,22,30,26.5,0
2019,3,1,23,30,26.2,0
2019,3,2,0,30,25.3,0
2019,3,2,1,30,24.8,0
2019,3,2,2,30,24.3,0
2019,3,2,3,30,23.9,0
2019,3,2,4,30,23.6,0
2019,3,2,5,30,24.3,0
2019,3,2,6,30,26.7,97
2019,3,2,7,30,30.2,330
2019,3,2,8,30,33.2,565
2019,3,2,9,30,35.1,761
2019,3,2,10,30,36.6,896
2019,3,2,11,30,37.6,959
2019,3,2,12,30,38.1,908
2019,3,2,13,30,38,757
2019,3,2,14,30,37.4,612
2019,3,2,15,30,36.2,355
2019,3,2,16,30,33.9,191
2019,3,2,17,30,31.8,4
2019,3,2,18,30,30.8,0
2019,3,2,19,30,30,0
2019,3,2,20,30,29.3,0
2019,3,2,21,30,28.6,0
2019,3,2,22,30,28,0
2019,3,2,23,30,27.7,0
2019,3,3,0,30,26.8,0
2019,3,3,1,30,26.2,0
2019,3,3,2,30,25.5,0
2019,3,3,3,30,24.7,0
2019,3,3,4,30,24,0
2019,3,3,5,30,24.3,0
2019,3,3,6,30,26.3,87
2019,3,3,7,30,29.2,318
2019,3,3,8,30,32.4,549
2019,3,3,9,30,35.2,744
2019,3,3,10,30,37,878
2019,3,3,11,30,38.1,941
2019,3,3,12,30,38.6,950
2019,3,3,13,30,38.4,643
2019,3,3,14,30,37.7,553
2019,3,3,15,30,36.3,430
2019,3,3,16,30,33.9,192
2019,3,3,17,30,31.8,6
2019,3,3,18,30,30.6,0
2019,3,3,19,30,29.5,0
2019,3,3,20,30,28.4,0
2019,3,3,21,30,27.4,0
2019,3,3,22,30,26.5,0
2019,3,3,23,30,26.1,0
2019,3,4,0,30,25,0
2019,3,4,1,30,24.3,0
2019,3,4,2,30,23.7,0
2019,3,4,3,30,23.2,0
2019,3,4,4,30,22.9,0
2019,3,4,5,30,23.5,0
2019,3,4,6,30,25.7,86
2019,3,4,7,30,28.7,208
2019,3,4,8,30,31.4,501
2019,3,4,9,30,33.6,697
2019,3,4,10,30,35.3,739
2019,3,4,11,30,36.5,894
2019,3,4,12,30,37.2,891
2019,3,4,13,30,37.4,795
2019,3,4,14,30,37.1,632
2019,3,4,15,30,36.1,419
2019,3,4,16,30,33.9,186
2019,3,4,17,30,31.6,6
2019,3,4,18,30,30.5,0
2019,3,4,19,30,29.7,0
2019,3,4,20,30,29,0
2019,3,4,21,30,28.3,0
2019,3,4,22,30,27.8,0
2019,3,4,23,30,27.6,0
2019,3,5,0,30,26.8,0
2019,3,5,1,30,26.4,0
2019,3,5,2,30,26.1,0
2019,3,5,3,30,25.8,0
2019,3,5,4,30,25.5,0
2019,3,5,5,30,25.9,0
2019,3,5,6,30,27.5,87
2019,3,5,7,30,29.7,313
2019,3,5,8,30,31.8,543
2019,3,5,9,30,33.4,729
2019,3,5,10,30,34.8,862
2019,3,5,11,30,35.9,921
2019,3,5,12,30,36.6,744
2019,3,5,13,30,36.8,780
2019,3,5,14,30,36.5,616
2019,3,5,15,30,35.8,405
2019,3,5,16,30,34.1,176
2019,3,5,17,30,32.4,4
2019,3,5,18,30,31.3,0
2019,3,5,19,30,30.5,0
2019,3,5,20,30,29.8,0
2019,3,5,21,30,29.1,0
2019,3,5,22,30,28.4,0
2019,3,5,23,30,28.1,0
2019,3,6,0,30,27.3,0
2019,3,6,1,30,26.8,0
2019,3,6,2,30,26.4,0
2019,3,6,3,30,26.1,0
2019,3,6,4,30,25.8,0
2019,3,6,5,30,26.3,0
2019,3,6,6,30,27.9,6
2019,3,6,7,30,30.1,43
2019,3,6,8,30,32.1,336
2019,3,6,9,30,33.5,671
2019,3,6,10,30,34.4,698
2019,3,6,11,30,34.8,821
2019,3,6,12,30,34.6,804
2019,3,6,13,30,33.8,675
2019,3,6,14,30,32.8,596
2019,3,6,15,30,31.7,352
2019,3,6,16,30,30.3,131
2019,3,6,17,30,29.1,7
2019,3,6,18,30,28.4,0
2019,3,6,19,30,27.9,0
2019,3,6,20,30,27.3,0
2019,3,6,21,30,26.8,0
2019,3,6,22,30,26.3,0
2019,3,6,23,30,26,0
2019,3,7,0,30,25.4,0
2019,3,7,1,30,25.1,0
2019,3,7,2,30,24.8,0
2019,3,7,3,30,24.7,0
2019,3,7,4,30,24.4,0
2019,3,7,5,30,25,0
2019,3,7,6,30,27,83
2019,3,7,7,30,29.7,239
2019,3,7,8,30,32.1,495
2019,3,7,9,30,34.2,633
2019,3,7,10,30,35.9,761
2019,3,7,11,30,36.9,816
2019,3,7,12,30,37.4,760
2019,3,7,13,30,37.4,666
2019,3,7,14,30,36.8,573
2019,3,7,15,30,35.6,365
2019,3,7,16,30,33.7,99
2019,3,7,17,30,31.8,0
2019,3,7,18,30,30.5,0
2019,3,7,19,30,29.5,0
2019,3,7,20,30,28.8,0
2019,3,7,21,30,28.2,0
2019,3,7,22,30,27.7,0
2019,3,7,23,30,27.5,0
2019,3,8,0,30,26.8,0
2019,3,8,1,30,26.4,0
2019,3,8,2,30,26.2,0
2019,3,8,3,30,26,0
2019,3,8,4,30,25.9,0
2019,3,8,5,30,26.3,0
2019,3,8,6,30,27.4,64
2019,3,8,7,30,29.1,231
2019,3,8,8,30,30.9,460
2019,3,8,9,30,32.4,635
2019,3,8,10,30,33.6,794
2019,3,8,11,30,34.5,844
2019,3,8,12,30,35.1,847
2019,3,8,13,30,35.1,771
2019,3,8,14,30,34.8,490
2019,3,8,15,30,33.9,394
2019,3,8,16,30,32.2,163
2019,3,8,17,30,30.5,1
2019,3,8,18,30,29.7,0
2019,3,8,19,30,29,0
2019,3,8,20,30,28.4,0
2019,3,8,21,30,27.7,0
2019,3,8,22,30,27.1,0
2019,3,8,23,30,26.9,0
2019,3,9,0,30,26.1,0
2019,3,9,1,30,25.7,0
2019,3,9,2,30,25.4,0
2019,3,9,3,30,25.1,0
2019,3,9,4,30,24.9,0
2019,3,9,5,30,25.5,0
2019,3,9,6,30,27.5,16
2019,3,9,7,30,29.9,100
2019,3,9,8,30,31.6,348
2019,3,9,9,30,32.8,616
2019,3,9,10,30,33.6,697
2019,3,9,11,30,34.2,862
2019,3,9,12,30,34.5,839
2019,3,9,13,30,34.6,747
2019,3,9,14,30,34.4,590
2019,3,9,15,30,33.9,383
2019,3,9,16,30,32.5,157
2019,3,9,17,30,31,1
2019,3,9,18,30,30.2,0
2019,3,9,19,30,29.5,0
2019,3,9,20,30,28.8,0
2019,3,9,21,30,28.1,0
2019,3,9,22,30,27.4,0
2019,3,9,23,30,27,0
2019,3,10,0,30,26.1,0
2019,3,10,1,30,25.6,0
2019,3,10,2,30,25.2,0
2019,3,10,3,30,24.9,0
2019,3,10,4,30,24.7,0
2019,3,10,5,30,25.3,0
2019,3,10,6,30,27.5,42
2019,3,10,7,30,30.4,166
2019,3,10,8,30,32.7,448
2019,3,10,9,30,34.5,572
2019,3,10,10,30,35.9,715
2019,3,10,11,30,36.8,720
2019,3,10,12,30,37.2,722
2019,3,10,13,30,37,689
2019,3,10,14,30,36.4,572
2019,3,10,15,30,35.4,255
2019,3,10,16,30,33.7,45
2019,3,10,17,30,32.1,3
2019,3,10,18,30,31.2,0
2019,3,10,19,30,30.5,0
2019,3,10,20,30,29.7,0
2019,3,10,21,30,28.9,0
2019,3,10,22,30,28.3,0
